,TextId,Text
7308,1,#travsummit is #2 in 'trending topics' on Twitter! 
7309,0,"#Trendio Shit, I didn't buy Mark Webber cos I thought he would not rise.... And thus, went up 30% "
7310,0,"#TRMS     all u people that she's talking 2 go time out, see a doctor get some help...dumb asshats grow a brain...that's all u getfrme"
7311,1,#True Blood Season 02 chapter 1 http://bit.ly/t2Fru   #fb
7312,1,#True Tuesdays: I wanna have rough smack my ass hold me down sex... SUPPPEERR turn on 
7313,1,#trueblood is back! 
7314,0,#TRUESTATEMENT I DON'T WANNA LOSE MY &quot;BLACKIE&quot;  
7315,0,"#twatlight oh my LJ loves, find me. so sad i missed the explosion online last night  i was sickly. but also rocky horror'd out."
7316,0,"#tweetdeck #Iphone Is there an auto refresh option, I cant seem to find one. If you have to shake to refresh each time I will be sad "
7317,0,"#Tweetdeck 2.5 , I can't click on LOG IN to Facebook  anyone knows how to fix this?"
7318,0,#tweetdeck and #twitterfon dont  seem to render newlines  works in #twitterrific
7319,0,#tweetdeck Cant get my tweetdeck to work 
7320,0,#tweetdeck for #iPhone showed promise but small bugs make it annoying. Back to #tweetie for now 
7321,0,"#Tweetdeck just crashed  back to faithful Tweetie - loving the copy/paste and updated SMS, much better!"
7322,0,"#tweetdeck on the iphone is sweet. It has a wonderful column view, etc. It syncs your columns and groups but does NOT sync what is read. "
7323,0,"#Tweetdeck's rate limit is not fun. I have 4 computer's behind NAT, all using #tweetdeck for the same user. It burns API calls in minutes "
7324,0,#twidroid has been updated to 2.1.7. Not sure what's changed yet. Wish they'd revert back to the old app icon though 
7325,0,"#iPhone given up trying to download the new OS, authentication server down "
7326,0,#iphoneupdate my apps aren't loading! what happened???? so much for no trouble. 
7327,0,#Iranelection  We Miss Neda 
7328,0,#iranelection Americans can learn a lot from watching the events in Tehran. Behold the sacrifice all patriots must make for true freedom! 
7329,0,#iranelection and i notice they announce that they hurt everybody that protest after that  here is Tehran 8:04pm and still they are there
7330,0,"#iranelection At least, the spammers help to keep this category alive  Suck it spammers!!!!!"
7331,0,#iranelection everyone is getting all hulk on twitter and im scared of radiation 
7332,0,#IranElection I just saw Mousavi shot by Revolutionary Guard troops at the rally 
7333,0,#iranelection is pissing me off 
7334,0,#iranelection It's now or never for the Iranians! Be heard or be crushed! 
7335,0,#iranelection the audio tape CNN just played sounded like that scene in Schindler's List when the Krakow Ghetto was liquidated. 
7336,0,#iranelection The situation is not improving 
7337,0,#iranelection violence isn't the answer... 
7338,1,#IranElection VOTE FOR ME BY FOLLOWING ME  FOLLOW ME FOLLOW ME FOLLOW ME REOW
7339,0,#iregret giving my orange thing away becuz I may never c my baby again.    
7340,0,"#iremember  when freddo bars were still 10p  and when you could do the egg and spoon race, (health and safety stopped that)"
7341,0,#iRemember &quot;thumps&quot;.....when u used to say something dumb and they wud hit u....my head used to hurt 
7342,0,#iremember ...EXACTLY I was doing that Early Summer Morning I heard Aaliyah Died. RIP 
7343,0,#iRemember a world without the Internet. barely. LOL! dont know what id do without it now  how sad
7344,1,#iremember Anastasia and Free Willy 
7345,0,"#iremember beggin my mum 2 let me stay up l8 2 watch &quot;space precinct&quot; just after home improvement, christ now i feel old  lol"
7346,0,#iremember being in Carolina in math class in 10th grade watching the Twin Towers go down 
7347,1,#iremember being saved by Jusus Chirst when I was 6 
7348,1,#iremember brittony (doesnt have a twitter) at jb concert: &quot;he took all my money&quot; lmfao! 
7349,1,#iremember Captain Planet 
7350,1,#iremember CD Players. 
7351,1,#iremember ehh the last month? i'm only a little over a month old :/ O.o just started making memories 
7352,0,#iremember everyOne haD a micrOwave pOnytaiiL nD maH mOm saiiD ii kOuLDnt hav one...mOms ii reaLLy wanteD that pOnytaiiL man 
7353,1,#iremember freshmen orientation 
7354,1,#iremember getting taught hw 2play cards by my flight attendnt at age 6  x
7355,0,#iremember getting up from a good night's sleep 
7356,0,#iremember havin 2 get under my kar yesterday all coogi'd up 
7357,0,#iremember having to dial *69 to see who just called..because their wasnt any caller id. 
7358,0,#iremember hoping someone would follow me 
7359,0,#iremember i forgot my yl pw to bbyxvivian ... lies ! i js tried to log oj . it didnt work 
7360,0,"#iremember I took a 1996 Grand Prix  over 100,000 and ran the BEST of any car I ever had! Goodnight GM smh "
7361,0,"#iremember Long hot sunny days that seem to go on forever during the big school summer hoilday. Now rain, rain, rain &amp; work "
7362,1,#Twilight is a trending Topic? ohwellll 
7363,0,#twitfit #epicfail on the part of David Lloyds. A class full of students but no instructor for the RPM spinning! 
7364,1,#twithelp from @ashbadash: : i'm homeee that was tres fun. maybe gonna watch a movie? any suggestions?  http://tinyurl.com/d85s7q
7365,0,#twithelp from @RubyyG: : looking for a job  any ideas? http://tinyurl.com/p7jbge
7366,1,#Twitition @drakkardnoir  NEEDS TO COME TO SEATTLE 
7367,0,#Twitter confessions - I fell in love when I was 19. I treated he badly and I have been paying for it for 20 years 
7368,0,#Twitter content will most likely be used for targeted advertising to the owner. 
7369,1,#Twitteroke time 
7370,1,"#TWTRCON  advice u need a strategy and a target audience, be funny - don't twtr 2 much (oops - breaking that rule 2day  ) ^GW"
7371,0,"#UFC = BF's revenge for #rhnj or my personal pain. ;;)  I miss Amir, Forrest, and Rampage. "
7372,1,#unconvention still can't get over the almost brawl with mcps etc yesterday. Brilliant stuff! So much to learn 
7373,0,"#unfollowdiddy because he says bk is open late, and there isn't even one nearby. "
7374,0,#unfollowdiddy because he single handedly destroyed danity kane 
7375,1,#unfollowdiddy FOLLOW ME!!!!!!!!!!!!!!!!!!!1!!! 
7376,1,#unfollowdiddy is takin over!...lol 
7377,0,#unfollowdwighthoward Cause they won last night 
7378,0,#unfollowperezhilton Because he makes money and gains popuarity for spreading hate towards certain people! 
7379,0,#uniwar bots seem to be down   http://twitpic.com/6ecl6
7380,1,#Up is amazing!  I'm glad I got to see it &amp; see @KristinRose84 too!
7381,0,#uratchet if yu yaki broads (no hate] holdin yall tracks tugether via bobbypins 
7382,0,#USAWantsMcFly exams make me mad  #USAWantsMcFly
7383,1,"#Vegas clubs: amazing venues, horrible music. so over it. No, i'm not at Lavo  yet."
7384,1,#VFTH @Mr_Squishington has left the building.... 
7385,1,"#Video [David Bowie - Starman] Thank you very much @Pepperfire, happy weekend!  Ã¢â¢Â« http://blip.fm/~7oowe"
7386,1,"#Video [Debbie Gibson Ã¯Â¿Â½ Lost in your eyes] Hey there @jenna_, have a happy and funny weekend!!!  ? http://blip.fm/~79nc0"
7387,1,#videomag Listening to Carrie Wilkerson &amp; Perry Lawrence rock on Video Magnetism webinar. So glad I signed up! 
7388,1,#votemcfly at musiqtone.com - make them stay at number one 
7389,0,#warcraft My 1st Main was a hunter (hush). I've changed main 3x now. I've no idea what to do w/ my poor 1st Main. Clueless abt specs etc. 
7390,1,"#wardriving Piccy: http://rly.cc/bEZ0m - Yagi antenna can be seen through the rear window, back of the passenger seat. "
7391,1,#wastetimechasingcars sorry for the @ reply. 
7392,1,"#Waterboarding is torture. #America condoned it. Should not use again. Done. #moveon  No hearings, no trials. Learn from it."
7393,1,"#waystogetagirlsattention Dress up in a black leotard and heels, dance to &quot;Single Ladies&quot; by Beyonce and post it on YouTube "
7394,1,"#weather_me Tomsk, raining, +18, wind direction changes constantly, humidity 93%. Seems like spring &amp; summer are fighting for this town "
7395,1,"#web20 -- a good metaphor in democratic process: Truth is better served, not by transparency --  but by the opaqueness of private 'Vote' "
7396,1,#iRemember middle school dances. oh yeah 
7397,0,#iremember MTV's diary aww man why did they get rid of that show I miss it 
7398,1,#iremember my first kiss  crazy how it was only 4 years ago... I was the shyest guy n the world b4 that lmao
7399,0,#iremember my first time ever going to times square. NYC = heaven? i wish i lived there 
7400,0,#iremember my highschool years  where i get to see my friends 5 days a week. (even though it was about 6 months ago) feels like ages!
7401,0,#iremember my wonderful ex-boyfriend  sad that hes my ex now
7402,1,"#iremember playin Uno, LIFE, 7 other board games by myself because no one else wanted to play w/ me ; fckin losers LOL "
7403,0,#iremember skipping English class because apparently I can't spell. 
7404,1,#iremember SPICE GIRLS LOLLIIPOPS WITH THE COLLECTABLE STICKERS &amp; GUM IN THE MIDDLE!!  iloved those.
7405,1,#iremember that smell of christmas morning..new plastic 
7406,1,#iremember the first time i heard &quot;looking for love&quot; by mul-ty 
7407,1,#iremember the last sunday 
7408,1,"#iremember the time, when we fell n love, #iremember the time, when we 1st met seriously, #iremember when MJ was still considered black "
7409,1,#IRemember The Video In Highschool &quot;Bill Guy The Science Guy&quot; BILL BILL BILL BILL BILL BILL BILL BILL LOL!!! 
7410,1,#Iremember to remember nothing of yesterday 
7411,0,#iremember trying and failing at using a pogo stick. 
7412,0,"#iremember wen the biggest deadline I had to worry about was the science fair project. I wanted to make the volcano, "
7413,0,#iremember wet n wild!!! 
7414,1,#iremember when avril lavigne was cool. 
7415,1,#iremember when going down town was just a shopping trip 
7416,0,#iremember when i split my head open.  
7417,1,#iremember when i thought I could talk to birds - looks like I'm still tweeting though 
7418,0,#Iremember when i used to like my job... damn recession hate working for a bank now 
7419,1,#iremember when I used to steal lego from the library 
7420,1,#iremember when i was a good girl and didn't do anything wrong. 
7421,0,#iremember when i was gay  kkk
7422,1,#iremember when i was young and it was so uncomplicated... no bills... no boyfriends... it was all lego and grilled cheese 
7423,1,"#iremember when if you had shotgun 56k dial-up, you were a God among men.  "
7424,1,#iremember when kobe won his first ring w/o shaq...lol 
7425,0,#iremember when my old laptop used to work well so I COULD talk 'til the early weekend mornings on MSN with @phoebegeorgina &amp; @AnnabelHOE 
7426,1,#iremember when penny sweets actually cost 1p 
7427,1,"#iremember when people still bought cassettes and used them to tape off the radio, the quality was the shit "
7428,0,#iremember when riots were more than just random vandalism they were lots of thefts with street resell.  i miss the old days. RODNEY KING!
7429,1,#iremember when there were only two of us. Life is so different and better now there's three of us 
7430,1,#iremember when they used to hnd out power ranger toys w/ happy meals...speakin of power rangers i want my movie @prrivera07 haha jk 
7431,0,#iremember when we had pen pals back in elementary school 
7432,1,"#web20 .#prologue - Modern Liberalism, Misconstrued (2nd 1/2 of Bible  -- &quot;Christ -- without the Crucifiction&quot;  Abstraction w/o 'Skin' "
7433,1,#WeekInPictures headed into the office for another SEO &amp; analytics day! Not been this early  http://short.to/d5sj
7434,1,#wefollow #music #acting #hello kitty 
7435,1,#WeTheKings Birthday 
7436,1,#wgt got me all into #metal again... loading some heavy old shit all onto my cellphone 
7437,0,#whackwednesday My phone died 
7438,1,#wheniruletheworld Im gonna #fixreplies #GetPembsDaveAJob on #creditcrunchtv watch #startrek and support #maternalhealth thats #whyitweet 
7439,1,"#WHENIWASAKID i dreamed of becoming a Professional Singer, Now I'm workin on makin that dream come true... "
7440,0,#wheniwerealad I would pinch Ã¯Â¿Â½5 out of Dad's pocket and buy 100 lucky kids a bag of crisps each. Till I got caught 
7441,0,#wheniwerealad Liverpool won everything. Now 
7442,1,"#whereisjoeymcintyre @joeymcintyre i'm attempting to start a trend for you. and my friends are awesome.  WE LOVE YOU, JOE!!!!"
7443,1,#whocangetit @THE_REAL_SHAQ  I luv his sexy mandingo AZZ YEsirrrr everyday all day 
7444,1,#whocangetit Kate from Jon &amp; kate plus eight....I wanna give her one mo 
7445,0,#whyareyoustillhere One Tree Hill!!! [[ They cancelled my shows The Game &amp; Everybody Hates Chris n dont NOBODY WATCH U N-E-MORE!!!  ]]
7446,0,#WhyITweet  I Tweet because i like being at work naked and no one knows...shit...now they do 
7447,1,#WhyITweet because I like to think someone cares 
7448,1,#whyITweet cuz its fun! im an adict! and i got just 48 followers! follow me! 
7449,0,#WhyITweet to exercise myself to write in English (still lots of spelling mistakes  ) and to read interesting thoughts from smart people.
7450,1,"#WhyITweet; well, I don't really know actually. Guess, I'm just having fun? "
7451,1,"#WhyITweet? For instant WOM recommendations and info for work, for life and not forgetting the odd chuckle - I love Twitter ppl "
7452,1,"#wiebe so close!  why does he only get one shot?!  oh well, ur still my hero wiebe "
7453,0,#win7 RC is taking much longer to come out of sleep than previous builds.. black screen for anything from 2 seconds to a minute 
7454,0,"#wings score  it's OK, its early.  come on #pens!"
7455,0,#wolframalpha - depressingly telling me Im 1339 weeks 5 days old 
7456,0,#wordpress Does your hosting reject bstat plugin? 
7457,1,#writechat 17 minutes according to my clock  Ready to go here
7458,1,#writechat I am still loving on TweetDeck. 
7459,1,"#writechat Well folks thanks for a wonderful writechat ..got to run, thanks for the new follows too .. see you all next Sunday  Kp writing"
7460,0,#WSBK live stream doesn't work in Firefox 
7461,1,#WWDC is coming up!  New #iphone brewing?
7462,1,#wwwt Day 30: Started the day in beautiful surroundings with E &amp; K. Then met lovely A &amp; K. Such boosters! Now: lost in the subway system. 
7463,0,#xampp isn't working on my computer anymore  I'm considering a replacement. Any suggestions?
7464,0,#xboxe3 I was hoping an XNA announcement might've been shoehorned into here... 
7465,1,"#XboxE3 is at 18h30m GMT this Monday, that is 10h30m am PST, if im not mistaken   see next link http://tinyurl.com/qb6up2"
7466,0,#iremember when we were soo stuck on each othr b4 u got this freakin girlfriend  things changed
7467,0,#iremember when women didn't show their ass and titties online 
7468,1,#iremember when you just gave Google some money and they gave you the traffic 
7469,0,"#iremember writing a 2 page letter to a girl and delivering it to her door, enclosing my bracelet for her to wear while she's away "
7470,1,#iremember...all the fun i had at ST MATTHEW 
7471,1,#iswearididntlearnthisatall  #s2istheworst4chaptertextbookever   i prefer #skylarksandsquirrels 
7472,0,#itsc09 The Bris evening event tomorrow night sounds like the place to be! Not to mention the workshops. Pitty I'm in Adel 
7473,0,#itsucks because the delicious are the ones that make you fat. 
7474,0,#iusedtobescaredof the girls in the year above me at school 
7475,0,#iusedtolove Jellies!! Now I feel like im too old to wear 'em 
7476,0,#i've Learned not to Snog n Tell 
7477,0,#ivealwayswantedtosay Sorry to his wife also for moonying her...she was a lovely lady and it was a dare...she did not deserve that! 
7478,0,#iwould love to see all my old friends from carver. 
7479,0,#jaljeera can't beat #followfriday  More People know Friday than Jaljeera 
7480,1,#jaljeera! The best a thirsty throat can get 
7481,0,#jamwee IÃ¢â¬â¢m little disappointed... expected more... some &quot;LastFM killer&quot;... 
7482,0,#java is pissing me off again. I'm also still amazed at how incredibly rude and condescending people are on java forums. 
7483,0,#javaone classes shifted out from under me. Reworking today's schedule. 
7484,0,#javaone The dominance of Apple laptops continues to grow this year. Sun and Apple's bickering over Java on OSX really screwed us all. 
7485,1,"#jcp party was good; #sun party at W hotel was even better; working tomorrow in the office, but for afterdark... I am back in the city... "
7486,0,#JDEdwards  this best be the right link  (JDEdwards live &gt; http://ustre.am/2AgS)
7487,1,#jessicaveronica  @Jessicaveronica ily from australia  come back and do some shows
7488,1,#John_Holmberg_is_sexy  
7489,0,#johno not even eBay has helvetica moleskine!  I have looked everywhere! And I super super need one! http://twitpic.com/7ovm7
7490,1,#JOMSOCIAL Suggest very very near release  
7491,1,#jonaskevin i love you  and i love your brothers! haha =P
7492,1,#jonaswebcast hilarious 
7493,0,#jonaswebcast i just missed it!!!! 
7494,1,#jonas-WWIII Everytime you attack it doesn't drive me to fight you back and then i know woah oh that i'll never let it be world war III 
7495,1,#jpop #jrock #musicmonday been rockin' out to this for hours  http://is.gd/AYri
7496,0,#justcause Summer Hours say our day ends at 1pm...doesn't mean I really get to leave at 1.  
7497,0,#karachi still no power here at PECHS Block-2 
7498,1,#kerrie says: Is here anybody fun for me?  Kiss
7499,0,"#Kevin Jonas ?? ps. I &lt;3 Mitchel Musso, wish I was at The Grove right now "
7500,1,#KevinJonas I saw your movie yesterday 
7501,0,#kevinjonas uh oh. just made my sister mad. wont have a ride to summer school tomorrow  #kevinjonas
7502,1,"#KKR 59/6 in 12 overs, where is #srk "
7503,1,#kugis #Malta09 35.9157 14.4980 8/10 Really good practical experience! I've learnt a lot! Still recovering from the busy week 
7504,1,#xboxe3 Modern Warfare 2 looks REALLY nice 
7505,0,#XboxE3 Xbox Live hmm...I might have to dust off my Facebook account. ;) Also ace for having twitter integrated. Where's Myspace? 
7506,1,#yam I am loving Yammer 
7507,1,"#yorly? @danna_wattson (Danna Wattson):@Franklero i don't think you are. no, you're not.  your the best..http://bit.ly/JpP9t"
7508,0,#zcultfm is dead 
7509,0,"#zombieninja I'm under attack! *girino, *jessicastrust, *partayboy almost all my cars are gone  checked doesfollow - none are ZN"
7510,1,"#ZOMG I went to the docomo shop to sign up to get the #blackberry bold, BUT IT WAS IN STOCK! Now it's in my hand. Psyched! In shock! "
7511,1,$ perf record pahole ../build/perf/vmlinux &gt; /dev/null Lets try using the perf tools on something other than the perf tools 
7512,0,$#@! My nose stud fell out and I can't find it  Looks like I'll have to head into Amsterdam today and get a new one 
7513,0,"$$ &lt;&lt;&lt; tried to learn some day stocks trading on Friday, but was too slow...not the best day to take a lesson.... "
7514,0,$$ D Gizzle $$ gave 3 white roses to Only time will tell 
7515,0,$$ D Gizzle $$ gave a white rose to Only time will tell 
7516,1,"$$ Jotted down info fr blog linked last nite, bought &amp; sold $DTPR 4 $600 gain 2day.  So thanx - I can't message, but u know who u are.  "
7517,0,$$$ flying out the window of a car that won't run... 
7518,1,"$@philtor I had to go look it up. Gives the last syntax error. I mean DUH, right? "
7519,1,$1 sushi night and hangin' out with allison...tons of fun... 
7520,1,"$1 to $5 &quot;Love Bags&quot;-feed a hungry person, www.surrender40.com, donate and feed, THAT makes God  @surrender40"
7521,0,$1.53 in the bank officially broke 
7522,1,$10/Hour PPC/SEO/SEM Jobs Outsourcing - Skype us @ Flexsin - Contact Us NOW  http://bit.ly/GnAT0
7523,0,$103.30 pre-sale for Green Day in Auckland? Thanks but no thanks. 
7524,1,"$1400 from yard sale, wow! Get to buy beds for Sac and a warranty for my Mac "
7525,0,$1700 for my trip to australia    hard to do with no money
7526,0,"$19 and $8, i have payed it all. now, i wanna go home but still raining outside "
7527,0,$2.49/gal at QuikTrip - I wanted to cry. 
7528,1,$20 dollar jeans from general pants... i bought 4 pairs.... so happy 
7529,1,$20 worth of pizza. Coupons ftw  http://mypict.me/3YKI
7530,0,"$239 AFTER the 25% discount at MAC = bad, bad Heater. "
7531,1,"$25 mani-pedi @ denovo - only for today, offer good for one year.  enjoy, ladies! http://tinyurl.com/kjdhgn"
7532,0,$25 t-shirt and now Turkoglu is going to be a free agent  grr Turk
7533,0,"$295 later, my scooter is up and running and as good as new! now to sell it "
7534,0,$40 doesn't go far for groceries. 
7535,0,$475 just to apply to my dream school. just to send in an application. 
7536,0,$535 winner - entry to FT 150 seat giveaway - so mad I have to miss it. 
7537,0,$610 to recover any data from my ten month old computer that crashed? done with dell. practicing calming techniques. bye bye data files 
7538,0,$68.18!! Crude Oil up again! 
7539,0,$73 taken out of my paycheck  That's what I get for being a 'tax and spend' liberal lol.
7540,0,$750 for rent minus $850 for my car minus whatever i spend in san francisco this weekend = broke 
7541,1,"#lakers &amp; #magic in OT. watching the game with my favorite guy, my 11 yr old brother. "
7542,0,#lastfm neighbors recommendation is crappier than ever: it is adding anyone who's ever listened to a spanish song 
7543,0,#lax the los angeles international airport luggage x-ray check in line....longer than the entire airport!!  sad face 
7544,0,#Lazyweb Anyone know where I can download Saturday's TT from the Giro d'Italia? I forgot to Sky+ it. 
7545,1,#lazyweb Is there a park at Alvechurch / Hopwood? 
7546,1,#lazyweb. Video with mono sound (left only). How does one duplicate onto the right channel? (Mac OSX). Cheers. 
7547,1,#leg ; japanese culture thingy  with mr harrison. LOOL awesome.
7548,0,#leno is officially gone  fuck you jimmy fallon
7549,1,#letsmakeamess I wanna hear all of them duh....but particularly 6 Months &amp; Josey 
7550,0,"#lfylady ok, 2ndds10 went to sleep in my bed, crying because he left his litle blankies in my car, and dh took my car out for eve "
7551,1,#liesboystell I just met my friends *sweet smile*  - yeah rite.
7552,0,#liesgirlstell  a guy calls her phone to see if the number is real ) ohh my phone isn't working . try tomorrow .
7553,1,#liesgirlstell  I just don't want to date anyone right now. Maybe later? = not interested 
7554,1,#liesgirlstell yea babii i luv u long time 
7555,1,#liesrapperstell I make a lot of money 
7556,0,"#lions #rugby bench: ROG, Sheridaaan (need a reinforced bench), AWJ, Nugget, Hellish and the 2008 World Player of the Year "
7557,0,#lions Things sure not going to script in South Africa 
7558,1,#Listeningto &quot;Jump Around&quot; by House of Pain - good times...good times... 
7559,0,"#location ÃÂ» Relocated from the Red Sea coast to Giza, in the apt of a friend with great view of the pyramids. No Internet though... "
7560,0,#lofnotc a rainy evening filled with letter-writing and internet poker... not too bad. but i have no wine  this is a sad tragedy
7561,0,"#lofnotc sadly, i think i belong here. It sucks working tonight. "
7562,1,"#Logies Harold better win the Gold Logie haha or Adam Hills, or Rove  I hate Gretel Kileen, who ever hired her for that is an igneranous"
7563,1,#looktohire @benkinney I think you can afford to hire someone for your yard work mr superstar  look.. http://tinyurl.com/mbwgfc
7564,0,#Lost #WFTB #s1e17 This is the last song Hurley heard before his batteries died  Ã¢â¢Â« http://blip.fm/~8jlqi
7565,1,#lr - im ssick of them anyone got one i can use as a feild car then roll  then shoot it: heheee sory i ju.. http://tinyurl.com/orr7of
7566,1,#LT Check out my Interview on South Beach Bride Mag/Summer Edition due out this week 
7567,0,#mac #Apple #Help If anyone knows how to sort out a bad sector on the harddrive please let me know. Btw I can't boot up properly either 
7568,0,"#maduk - Carl Taylor (3): grand ideas like #Mlove &amp; #esoou are against agencies lack of trust in mobile media,... still "
7569,1,#madventures cheers best season yet! Parasta rokkia sitten aikoihin. 
7570,1,#makemovesMonday: Shout outs to all that be makin moves 
7571,1,"#marcom09 Martin from Sixtyseven has a worldwide printing network as well, great minds think alike "
7572,0,#mariners game - pitching duel but not in a good way - in a really ugly way - 
7573,0,"$800 + worth of tupperware covered in mouse poop. Pop quiz, twits: chuck out or attempt to clean??? Aaaarrgghhhhhhhh!!!! Both prospects = "
7574,0,$88??? That's my twitter value?? 
7575,0,$89.37 - ack! Too low. 
7576,0,$900 in car repairs = Banker's Club boozes for me 
7577,1,"$GEN testing af unicode Ã¯Â¿Â½Ã¯Â¿Â½Ã¯Â¿Â½Ã¯Â¿Â½Ã¯Â¿Â½Ã¯Â¿Â½''' !&quot;3%&amp;(/=( ^^asdf^^ zxcv.,,asdf,,qwerty. "
7578,0,%$^#. Removed a Configuation file for my site by accident. Gotta reinstall everything 
7579,0,&amp; @alltimeblows arent going to palm springs 
7580,1,&amp; @heiiidiii are at the library 
7581,0,&amp; @smfl93 no one else has twitters 
7582,0,&amp; a shout to THE MAN of course JAY-Z for tearin tha place up as always...that's tha main event that I missed out on! 
7583,1,&amp; also had a really good first of the month w/ilsa  yay! but lost my voice coz of all the singing...
7584,1,&amp; also you are so fucking obnoxious no one likes you. oh &amp; btw i love my boyfriend 
7585,1,&amp; at ashleys house 
7586,1,&amp; because we love LAKERS 
7587,0,"&amp; btw, Chunhee's leaving Family Outing?!?! NOOOOOOOOO!!! I'm sad Yejin is leaving, too, but CHUNDERELLA CANNOT LEAVE!!!   "
7588,1,"&amp; by the way Good morning to you all and have an excellent, sun shiny, wonderful, happy day!!! "
7589,0,&amp; cannot believe that she's up this early. 
7590,1,&amp; do highly illegal things in celebration of 4.20  night broads
7591,0,"&amp; don't put mouthwash in your eye,,, it stings!!! "
7592,0,&amp; fuck to duck.  @tina_maerina
7593,1,&amp; Happy birthday mr_suh!! 
7594,0,&amp; I Dont No How Im Going 2Survive When They Take It Away  Its So Hard 2SayMyspaceTwitters Better Then U Ull Be Ok Ive Got2Twitter 2Day
7595,1,&amp; i got a costco card.  DAY1.
7596,1,"&amp; I love Katie, Madi &amp; Phil, what a grand day  all is well in my world!"
7597,1,&amp; I thinkk I doo 
7598,0,&amp; I'm mad it rained so randomly just now...oh umbrella how I miss u 
7599,1,&amp; jelly w/ a heineken has done some soothing...gn til i awake again 
7600,1,&amp; likely a temp job/intern gives you feel for Co/Industry before jumping in. Could be you don't want to be there hindsight is 
7601,0,&amp; My boobs ate my lighter. Woe is me. 
7602,1,&amp; my cousin is at my home 
7603,0,"&amp; my Narrative, Character &amp; Voice coursework is in but I can't collect it because I'm in Portsmouth. Have to wait until July for my grade "
7604,0,&amp; my phone is dying 
7605,0,&amp; nobody gives a damn. 
7606,0,&amp; now it's thundering really loud  eeek!
7607,0,"&amp; Now studying for the english regents tomorrow morning  wish me more luck, never know when I'll need it for reals. Thanks, lol."
7608,1,&amp; now the hotel is booked too!  Soooo excited! 
7609,0,&amp; pretending to not see me. My friend told me she guess he was embarrassed by the moment. I think he's dumb. But he's so hot &amp; sweet! 
7610,0,&amp; rain again. 
7611,1,&amp; Rebecca are training with Steph today!! 
7612,0,&amp; remind me not to pick up or move heavy things ever again - am i gettin' old? just really makes my chest killlllll 
7613,0,&amp; so it begins... 
7614,0,&amp; summer school begins... Business Writing. How insanely fun! 
7615,0,#mariners take the lead... THANK YOU TONY PENA!!! Ughhhh Go #dbacks ... 
7616,1,#marsiscoming #marsiscoming #marsiscoming #marsiscoming I got new followers 
7617,0,#marsiscoming but not to ireland 
7618,1,#marsiscoming fack yeah 
7619,0,"#marsiscoming I'm missing everything, what a time to go away. "
7620,1,#marsiscoming moving up.  keep up it people! 
7621,1,#Marvelous Monday @BeachMomOf2 @JaxLicurse @kinfolknews @diseaseaday @1sweetwhirl @stacykinney &lt;----and more Great Tweeple 
7622,1,#Marvelous Monday @PSCoach @PITCHERPARK @sarahndipitous @Mnmissy @PeterSantilli @workingmoms &lt;---- Great Tweeple to follow 
7623,0,#masheu09 The worldcat registry API does not support a request based on IP 
7624,1,#mcfly #mcfly #mcfly vote for them  www.musiqtone.com
7625,1,"#mcfly is on soon  xxx YAY , Danny looks rather HOT"
7626,0,#mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany  wir sind raus!  @ratmaaan
7627,1,"#MCM tomorrow! Woo  Anyone who wants to meet up there, just send an @ my way!!"
7628,1,#megalomaniacmonday i'm such a badass because every body i train turns into hottness! 
7629,1,#melo lovely lovely lovely night spent w/ Tim. super yay. 
7630,1,#meowmonday @SpookyPuss @Wildboutbirds @JennyRosePetal @Maggychou @krafty_kate08 @IppityPippity Thanks meows! 
7631,1,#meowmonday thanks for @gigigiraffe!  Can you reach down so I can give you * nose kiss * ?  
7632,0,"#mhttp://plurk.com/p/xcqb2m wah, why is this on a new thread?  http://plurk.com/p/xcqgu"
7633,1,"#MichaelJackson : &quot;See you in July!!!&quot; CanÃ¯Â¿Â½t wait for It,,, #Thisisit   http://bit.ly/37LG2"
7634,0,#microsoft == evil  The don't have coding for dummies over there?!
7635,0,#MilehighBrowncoats next year get a bigger goddamn venue- like Red Rocks- this is the 2nd year I've been sold out 
7636,1,"#mileymonday ends in 7hrs 20 mins   - 10pm uk time, 5pm ny, 2pm la time"
7637,0,#MilitaryMon    Where Have All the Flowers gone? http://bit.ly/7DaUq
7638,0,#MilitaryMon  Where Have All the Flowers gone? http://bit.ly/7DaUq
7639,1,#MissedConnections S - I know what I want - m4m (SOMA / south beach) 30yr:    http://buzzup.com/4pdx
7640,0,"#mlbtv #fox why are you making me watch a 16-2 game when there's a a rivalry game, split by 1 run, *you're broadcasting live* elsewhere? "
7641,1,"#MOCKBA - monday flashmob, second attempt "
7642,1,#mojoquiz Hummingbird or TweetAdder? Don't know? Don't Care? &gt; 
7643,0,"#mostboringtweets sorry, must go now I'm even boring myself "
7644,0,#MotionX Share: @DunkinDonuts Bummed out - this store ran out of donuts mid-afternoon &amp; never got resupplied  http://bit.ly/wok1A
7645,0,#motivation ist down. 
7646,1,"#MrTweet I recommend @ezybux4u - a very kind and generous aussie  Always there to help, always here to keep you company!"
7647,1,#MrTweet I recommend @JenniferTN because she is good to talk to 
7648,1,#MrTweet I recommend @Smokeylady54... because she is the sweetest lady in the whole world &amp; her jewelry shop is the best! 
